CO_UNIDADE,CO_CNES,NU_CNPJ_MANTENEDORA,TP_PFPJ,NIVEL_DEP,NO_RAZAO_SOCIAL,NO_FANTASIA,NO_LOGRADOURO,NU_ENDERECO,NO_COMPLEMENTO,NO_BAIRRO,CO_CEP,NU_CPF,NU_CNPJ,CO_ATIVIDADE,CO_CLIENTELA,TP_UNIDADE,CO_ESTADO_GESTOR,CO_MUNICIPIO_GESTOR,TP_ESTAB_SEMPRE_ABERTO,CO_TIPO_UNIDADE,NO_FANTASIA_ABREV,TP_GESTAO,competencia,LATITUDE,LONGITUDE,ano,mes
3550309687017,9687017,"",3,1,RAIA DROGASIL S A,DROGASIL 3039 MOEMA 7,DOS ARAPANES,1179,"",MOEMA,4524002,"",61585865219005,4,1,43,35,355030,N,"","",M,2020-12-01,-23.6073632,-46.6674566,2020,12
3550309687122,9687122,"",3,1,RAIA DROGASIL S A,DROGASIL 2997 SP SE 5,RUA XV DE NOVEMBRO,65,"",CENTRO,1013001,"",61585865216405,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5484772,-46.6339562,2020,12
3550309687122,9687122,"",3,1,RAIA DROGASIL S A,DROGASIL 2997 SP SE 5,RUA XV DE NOVEMBRO,65,"",CENTRO,1013001,"",61585865216405,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5484772,-46.6339562,2020,12
3550309720103,9720103,"",3,1,EMPREENDIMENTOS PAGUE MENOS S A,FARMACIAS PAGUEMENOS VILA OLIMPIA,RUA CLODOMIRO AMAZONAS,1102,"",VILA OLIMPIA,4537002,"",6626253034803,4,3,43,35,355030,N,"","",M,2020-12-01,-23.5939477,-46.6772826,2020,12
3550309663835,9663835,"",3,1,CIP FARMACEUTICA LTDA,CIP FARMACEUTICA,CARDEAL ARCOVERDE,745,CONJ 703,PINHEIROS,5407001,"",26509586000108,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5567626,-46.6798501,2020,12
3550309663835,9663835,"",3,1,CIP FARMACEUTICA LTDA,CIP FARMACEUTICA,CARDEAL ARCOVERDE,745,CONJ 703,PINHEIROS,5407001,"",26509586000108,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5567626,-46.6798501,2020,12
3550309710744,9710744,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO VILLA LOBOS II,AVENIDA QUEIROZ FILHO,917,LOJA 03,VILA HAMBURGUESA,5319000,"",61412110093579,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5398625,-46.72765949999999,2020,12
3550309602100,9602100,"",3,1,RAIA DROGASIL S A,DROGASIL CAMPOS ELISEOS 1,BARAO DE LIMEIRA,1087,1097 E 1101,CAMPOS ELISEOS,1202003,"",61585865126252,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5324268,-46.6496098,2020,12
3550309602100,9602100,"",3,1,RAIA DROGASIL S A,DROGASIL CAMPOS ELISEOS 1,BARAO DE LIMEIRA,1087,1097 E 1101,CAMPOS ELISEOS,1202003,"",61585865126252,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5324268,-46.6496098,2020,12
3550309746560,9746560,"",3,1,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS S A,EXTRAFARMA CARLOS WEBER,RUA CARLOS WEBER,600,602 E 606,VILA LEOPOLDINA,5303000,"",4899316048668,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5264511,-46.7319876,2020,12
3550309602429,9602429,"",3,1,RAIA DROGASIL S A,RAIA MORUMBI B,MORUMBI,3600,"",MORUMBI,5606300,"",61585865176004,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5973041,-46.708745,2020,12
3550309602429,9602429,"",3,1,RAIA DROGASIL S A,RAIA MORUMBI B,MORUMBI,3600,"",MORUMBI,5606300,"",61585865176004,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5973041,-46.708745,2020,12
3550309602542,9602542,"",3,1,DIMED SA DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS FILIAL 802,AV EUROPA,352,"",JARDIM EUROPA,1446040,"",92665611045197,4,3,43,35,355030,N,"","",M,2020-12-01,-23.5742447,-46.6774119,2020,12
3550309687130,9687130,"",3,1,RAIA DROGASIL S A,DROGA RAIA 3040 TATUAPE 9,RUA TUIUTI,2229,"",TATUAPE,3307005,"",61585865218459,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5450591,-46.5743017,2020,12
3550309687130,9687130,"",3,1,RAIA DROGASIL S A,DROGA RAIA 3040 TATUAPE 9,RUA TUIUTI,2229,"",TATUAPE,3307005,"",61585865218459,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5450591,-46.5743017,2020,12
3550309750355,9750355,"",3,1,CARREFOUR COMERCIO E INDUSTRIA LTDA,DROGARIA CARREFOUR DNS,R NOSSA SENHORA DA LAPA,457,"",LAPA,5072000,"",45543915056721,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5235342,-46.70440139999999,2020,12
3550309924744,9924744,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 017 SAUDE,RUA CARNEIRO DA CUNHA,47,"",SAUDE,4143010,"",61412110000902,4,3,43,35,355030,N,"","",M,2020-12-01,-23.6137622,-46.637825,2020,12
3550309924760,9924760,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2048 ACLIMACAO III,RUA ALMEIDA TORRES,150,"",ACLIMACAO,1530010,"",61412110096241,4,3,43,35,355030,N,"","",M,2020-12-01,-23.5681327,-46.6283695,2020,12
3550303553906,3553906,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL CAPELA DO SOCORRO,AV CARLOS OBERHUBER,394,"",VILA SAO JOSE,4836130,"",33781055004041,4,1,43,35,355030,"","","",M,2020-12-01,-23.7413636,-46.7091179,2020,12
3550303553914,3553914,"",3,1,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL LAPA,R GUAICURUS,1000,"",AGUA BRANCA,5033001,"",33781055003070,4,3,43,35,355030,"","","",M,2020-12-01,-23.5224163,-46.6957578,2020,12
3550303553892,3553892,33781055000135,3,3,FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL IPIRANGA,AVDO CURSINO,1274,"",SAUDE,4132000,"",33781055004203,4,1,43,35,355030,"","","",M,2020-12-01,-23.6138429,-46.6175169,2020,12
3550309719687,9719687,"",3,1,EMPREENDIMENTOS PAGUE MENOS SA,FARMACIAS PAGUE MENOS PARAISO,RUA ABILIO SOARES,850,"",PARAISO,4005003,"",6626253119205,3,3,43,35,355030,N,"","",M,2020-12-01,-23.5762257,-46.6495836,2020,12
3550309710787,9710787,"",3,1,RAIA DROGASIL S A,DROGASIL 093 HENRIQUE SCHAUMANN,RUA HENRIQUE SCHAUMANN,630,"",CERQUEIRA CESAR,5413011,"",61585865014705,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5594653,-46.680926,2020,12
3550309719652,9719652,"",3,1,EMPREENDIMENTOS PAGUE MENOS SA,FARMACIAS PAGUE MENOS INDIANOPOLIS,AV SABIA,430,"",INDIANOPOLIS,4515000,"",6626253109595,3,3,43,35,355030,N,"","",M,2020-12-01,-23.6008228,-46.6653475,2020,12
3550309263101,9263101,"",3,1,RAIA DROGASIL S A,POSTO DE VACINACAO DA DROGASIL PAMPLONA,PAMPLONA,1792,"",JD PAULISTA,1405002,"",61585865004734,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5713646,-46.66168889999999,2020,12
3550309263101,9263101,"",3,1,RAIA DROGASIL S A,POSTO DE VACINACAO DA DROGASIL PAMPLONA,PAMPLONA,1792,"",JD PAULISTA,1405002,"",61585865004734,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5713646,-46.66168889999999,2020,12
3550306557961,6557961,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX HSPE IAMSPE SAO PAULO,RUA PEDRO DE TOLEDO,1800,"",VILA CLEMENTINO,4039004,"","",2,3,43,35,355030,N,"","",E,2020-12-01,-23.5972227,-46.6544103,2020,12
3550300415235,415235,"",3,1,RAIA DROGASIL S A,RAIA,RUA IBITURUNA,400,"",PARQUE IMPERIAL,4302052,"",61585865181350,4,1,43,35,355030,N,"","",M,2020-12-01,-23.6230611,-46.63637019999999,2020,12
3550300415235,415235,"",3,1,RAIA DROGASIL S A,RAIA,RUA IBITURUNA,400,"",PARQUE IMPERIAL,4302052,"",61585865181350,4,1,43,35,355030,N,"","",M,2020-12-01,-23.6230611,-46.63637019999999,2020,12
3550300421480,421480,"",3,1,RAIA DROGASIL SA,RAIA VILA POMPEIA,AVENIDA POMPEIA,918,"",VILA POMPEIA,5022000,"",61585865181865,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5323558,-46.6867479,2020,12
3550300421480,421480,"",3,1,RAIA DROGASIL SA,RAIA VILA POMPEIA,AVENIDA POMPEIA,918,"",VILA POMPEIA,5022000,"",61585865181865,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5323558,-46.6867479,2020,12
3550309602135,9602135,"",3,1,RAIA DROGASIL S A,DROGASIL HIGIENOPOLIS 2,SABARA,442,"",HIGIENOPOLIS,1239010,"",61585865143505,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5472232,-46.65511739999999,2020,12
3550309602135,9602135,"",3,1,RAIA DROGASIL S A,DROGASIL HIGIENOPOLIS 2,SABARA,442,"",HIGIENOPOLIS,1239010,"",61585865143505,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5472232,-46.65511739999999,2020,12
3550309873147,9873147,"",3,1,RAIA DROGASIL S A,DROGASIL 183 SHOP ELDORADO,AV REBOUCAS,3970,113 114 115 127 128,CERQUEIRA CESAR,5402600,"",61585865023607,4,1,43,35,355030,N,"","",M,2020-12-01,-23.571601,-46.69621069999999,2020,12
3550306352790,6352790,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX CRT AIDS,RUA SANTA CRUZ,81,"",VILA MARIANA,4121000,"","",4,3,43,35,355030,N,"","",E,2020-12-01,-23.5968729,-46.63580779999999,2020,12
3550306323715,6323715,46374500000194,3,3,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,FARMACIA MEDEX HOSPITAL BRIGADEIRO,AV BRIGADEIRO LUIS ANTONIO,2651,"",JD PAULISTA,1401901,"","",4,3,43,35,355030,"","","",E,2020-12-01,-23.5705205,-46.65133549999999,2020,12
3550303644006,3644006,"",3,1,FARMACIA POPULAR DO BRASIL FUNDACAO OSWALDO CRUZ,FARMACIA POPULAR DO BRASIL V MARIA,AV GUILHERME COTCHING,1061,"",VILA MARIA,2113013,"",33781055003665,4,3,43,35,355030,"","","",M,2020-12-01,-23.5195915,-46.5909527,2020,12
3550309602488,9602488,"",3,1,DIMED SA DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS FILIAL 800,AV GIOVANNI GRONCHI,5930,LOJA 5 LOJA 6,VILA ANDRADE,5724002,"",92665611039979,4,2,43,35,355030,N,"","",M,2020-12-01,-23.6277019,-46.7359191,2020,12
3550309602488,9602488,"",3,1,DIMED SA DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FARMACIAS FILIAL 800,AV GIOVANNI GRONCHI,5930,LOJA 5 LOJA 6,VILA ANDRADE,5724002,"",92665611039979,4,2,43,35,355030,N,"","",M,2020-12-01,-23.6277019,-46.7359191,2020,12
3550300147354,147354,"",3,1,RAIA DROGASIL S A,DROGA RAIA 148 SP ACLIMACAO A,DA ACLIMACAO,815,817,ACLIMACAO,1531001,"",61585865072225,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5700571,-46.6326542,2020,12
3550300147354,147354,"",3,1,RAIA DROGASIL S A,DROGA RAIA 148 SP ACLIMACAO A,DA ACLIMACAO,815,817,ACLIMACAO,1531001,"",61585865072225,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5730832,-46.6319784,2020,12
3550309663282,9663282,"",3,1,DIMED S A DISTRIBUIDORA DE MEDICAMENTOS,PANVEL FILIAL 804,AV PALESTRA ITALIA,500,"",PERDIZES,5001200,"",92665611046169,4,3,43,35,355030,N,"","",M,2020-12-01,-23.5264048,-46.6807842,2020,12
3550309663819,9663819,"",3,1,STAR FARMA DROGARIA LTDA EPP,STAR FARMA DROGARIA LTDA,RUA MARCELINA,478,"",VL ROMANA,5044010,"",3857267000198,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5301031,-46.6973053,2020,12
3550309637109,9637109,"",3,1,DEMAC PRODUTOS FARMACEUTICOS LTDA,BIFARMA,PRACA HENRIQUE DUMONT VILLARES,13,"",JAGUARE,5335040,"",65837916003676,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5482223,-46.74977819999999,2020,12
3550309610316,9610316,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE SANTANA,RUA VOLUNTARIOS DA PATRIA,1876,"",SANTANA,2010600,"",61549259001748,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5038188,-46.6261356,2020,12
3550309610294,9610294,"",3,1,RAIA DROGASIL S A,DROGASIL 3003 PAULISTA 6,PAULISTA,1257,"",BELA VISTA,1311200,"",61585865216839,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5638905,-46.654184,2020,12
3550309610294,9610294,"",3,1,RAIA DROGASIL S A,DROGASIL 3003 PAULISTA 6,PAULISTA,1257,"",BELA VISTA,1311200,"",61585865216839,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5638905,-46.654184,2020,12
3550309602410,9602410,"",3,1,RAIA DROGASIL SA,RAIA MOOCA C,R JUVENTUS,422,"",PARQUE DA MOOCA,3124020,"",61585865165070,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5709407,-46.5909372,2020,12
3550309602410,9602410,"",3,1,RAIA DROGASIL SA,RAIA MOOCA C,R JUVENTUS,422,"",PARQUE DA MOOCA,3124020,"",61585865165070,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5709407,-46.5909372,2020,12
3550309734163,9734163,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO AFONSO BOVERO II,AVENIDA PROFESSOR ALFONSO BOVERO 1289,1289,"",PERDIZES,5019011,"",61412110063580,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5363206,-46.6868725,2020,12
3550300308919,308919,"",3,1,RAIA DROGASIL S A,DROGASIL FREGUESIA DO O,AV SANTA MARINA,2569,"",FREGUESIA DO O,2732040,"",61585865005544,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5024444,-46.6947766,2020,12
3550300308919,308919,"",3,1,RAIA DROGASIL S A,DROGASIL FREGUESIA DO O,AV SANTA MARINA,2569,"",FREGUESIA DO O,2732040,"",61585865005544,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5024444,-46.6947766,2020,12
3550309623744,9623744,"",3,1,DROGARIA SAO PAULO,DROGARIA SAO PAULO VERGUEIRO,R VERGUEIRO,4052,"",VILA MARIANA,4102002,"",61412110093064,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5949726,-46.6281897,2020,12
3550309710736,9710736,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO VILA NOVA CACHOERINHA II,AV INAJAR DE SOUZA,3550,LOJA 2,LIMAO,2675031,"",61412110013133,4,1,43,35,355030,N,"","",M,2020-12-01,-23.4791944,-46.6729295,2020,12
3550309710868,9710868,"",3,1,RAIA DROGASIL S A,DROGASIL SP VILA MARIANA 4,AV CONSELHEIRO RODRIGUES ALVES,48,50,VILA MARIANA,4014000,"",61585865218610,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5487329,-46.659436,2020,12
3550309710868,9710868,"",3,1,RAIA DROGASIL S A,DROGASIL SP VILA MARIANA 4,AV CONSELHEIRO RODRIGUES ALVES,48,50,VILA MARIANA,4014000,"",61585865218610,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5816451,-46.6393997,2020,12
3550309677836,9677836,"",3,1,EMPREENDIMENTOS PAGUE MENOS,FARMACIAS PAGUE MENOS,RUA 12 DE OUTUBRO,387,"",LAPA,5073001,"",6626253020934,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5214776,-46.7046535,2020,12
3550309677836,9677836,"",3,1,EMPREENDIMENTOS PAGUE MENOS,FARMACIAS PAGUE MENOS,RUA 12 DE OUTUBRO,387,"",LAPA,5073001,"",6626253020934,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5214776,-46.7046535,2020,12
3550309687009,9687009,"",3,1,RAIA DROGASIL S A,DROGA RAIA 2982 SP PAULISTA F,BRIGADEIRO LUIS ANTONIO,2183,2187 E 2191,BELA VISTA,1317002,"",61585865217215,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5670819,-46.648452,2020,12
3550309687009,9687009,"",3,1,RAIA DROGASIL S A,DROGA RAIA 2982 SP PAULISTA F,BRIGADEIRO LUIS ANTONIO,2183,2187 E 2191,BELA VISTA,1317002,"",61585865217215,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5670819,-46.648452,2020,12
3550300308684,308684,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2095 VILA ROMANA I,RUA CLELIA,1547,"",AGUA BRANCA,5042000,"",61412110104520,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5251978,-46.6976155,2020,12
3550309799273,9799273,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO PAULISTA,AVENIDA PAULISTA,2073,LOJA 107,BELA VISTA,1311300,"",61412110003170,4,1,43,35,355030,S,"","",M,2020-12-01,-23.558565,-46.6600189,2020,12
3550309758542,9758542,"",3,1,DROGARIA ONOFRE LTDA,DROGARIA ONOFRE PORTAL DO MORUMBI,RUA DOUTOR LUIZ MIGLIANO,977,ESPACO COMERCIAL 9,JARDIM CABORE,5711001,"",61549259005905,4,1,43,35,355030,N,"","",M,2020-12-01,-23.6131415,-46.7424658,2020,12
3550300425206,425206,"",3,1,RAIA DROGASIL S A,RAIA CHACARA BELENZINHO,AVENIDA RENATA,S/N,"",CHACARA BELENZINHO,3377000,"",61585865066411,4,1,43,35,355030,N,"","",M,2020-12-01,-23.574028,-46.5412314,2020,12
3550300425206,425206,"",3,1,RAIA DROGASIL S A,RAIA CHACARA BELENZINHO,AVENIDA RENATA,S/N,"",CHACARA BELENZINHO,3377000,"",61585865066411,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5721412,-46.540633,2020,12
3550309602267,9602267,"",3,1,RAIA DROGASIL S A,DROGASIL VILA NOVA CONCEICAO 2,JOAO LOURENCO,331,"",VILA NOVA CONCEICAO,4508030,"",61585865173412,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5910162,-46.6679059,2020,12
3550309602267,9602267,"",3,1,RAIA DROGASIL S A,DROGASIL VILA NOVA CONCEICAO 2,JOAO LOURENCO,331,"",VILA NOVA CONCEICAO,4508030,"",61585865173412,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5910162,-46.6679059,2020,12
3550300207918,207918,"",3,1,DROGARIA AKYALI LTDA,DROGA AKYALI,RUA FERREIRA DE ARAUJO,704,A,PINHEIROS,5428002,"",52995842000124,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5639487,-46.6981967,2020,12
3550300308676,308676,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2011 PINHEIROS,PRACA DOS OMAGUAS,116,"",PINHEIROS,5419020,"",61412110093730,4,1,43,35,355030,N,"","",M,2020-12-01,-23.5619326,-46.6923441,2020,12
3550300400068,400068,"",3,1,RAIA DROGASIL S A,DROGASIL,PEDRO BUENO,1641,1643 1645 1651,JABAQUARA,4342011,"",61585865186662,4,1,43,35,355030,N,"","",M,2020-12-01,-23.6389208,-46.6581437,2020,12
3550309799206,9799206,"",3,1,DROGARIA SAO PAULO,DROGARIA SAO PAULO CITY LAPA,RUA PIO XI,1377,"",ALTO DA LAPA,5060001,"",61412110031034,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5355614,-46.7141034,2020,12
3550300147362,147362,"",3,1,RAIA DROGASIL S A,DROGA RAIA 178 SP PARQUE SAO DOMINGOS A,AVENIDA ANASTACIO,655,"",PARQUE SAO DOMINGOS,5119000,"",61585865070796,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5025236,-46.7336268,2020,12
3550300147362,147362,"",3,1,RAIA DROGASIL S A,DROGA RAIA 178 SP PARQUE SAO DOMINGOS A,AVENIDA ANASTACIO,655,"",PARQUE SAO DOMINGOS,5119000,"",61585865070796,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5025236,-46.7336268,2020,12
3550300147362,147362,"",3,1,RAIA DROGASIL S A,DROGA RAIA 178 SP PARQUE SAO DOMINGOS A,AVENIDA ANASTACIO,655,"",PARQUE SAO DOMINGOS,5119000,"",61585865070796,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5025236,-46.7336268,2020,12
3550300308692,308692,"",3,1,DROGARIA SAO PAULO S A,DROGARIA SAO PAULO 2125 VILA MASCOTE II,AVENIDA MASCOTE,84,"",VILA MASCOTE,4363000,"",61412110099429,4,1,43,35,355030,N,"","",M,2020-12-01,-23.6476056,-46.66353700000001,2020,12
3550300399914,399914,"",3,1,RAIA DROGASIL S A,RAIA,CORIOLANO,1114,"",VILA ROMANA,5047001,"",61585865088067,4,1,43,35,355030,S,"","",M,2020-12-01,-23.5259143,-46.6963532,2020,12
3550300400149,400149,"",3,1,RAIA DROGASIL S A,RAIA,DOUTOR ALTINO ARANTES,340,PISO TERREO,VILA CLEMENTINO,4042002,"",61585865137378,4,1,43,35,355030,N,"","",M,2020-12-01,-23.6025073,-46.6401223,2020,12
3550300378259,378259,"",3,1,RAIA DROGASIL S A,DROGASIL,DONA MATILDE,391,"",VILA MATILDE,3512000,"",61585865119558,4,1,43,35,355030,S,"","",M,2020-12-01,-23.536072,-46.5258253,2020,12
